1,"Dispone l'art. 1874 del codice civile che, se la
rendita è costituita a favore di più persone:","La parte spettante al creditore premorto si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce in nessun caso a favore degli altri.","La parte spettante al creditore premorto si
accresce in ogni caso a favore degli altri."
909,"In merito all'esecuzione forzata in forma
specifica, dispone l'art. 2931 del codice civile
che se non è adempiuto un obbligo di fare,
l'avente diritto può:","Ottenere che esso sia eseguito a spese
dell'obbligato nelle forme stabilite dal codice
di procedura civile.","Solo chiedere al giudice di stabilire un
termine per l'adempimento, scaduto il quale
può chiedere l'intervento dell'ufficiale
giudiziario.","Solo chiedere al giudice di stabilire un
termine per l'adempimento e una penale per
ogni giorno di ulteriore ritardo.",Solo ottenere un congruo risarcimento.
910,"Ai sensi dell'art. 882 del codice civile, il
comproprietario di un muro comune può
esimersi dall'obbligo di contribuire alle spese
di ricostruzione?","Si, rinunziando al diritto di comunione
purché il muro comune non sostenga un
edificio di sua spettanza.","No, in nessun caso.","Si, purché vi sia l'accordo di tutti gli altri
comproprietari.","Si, purché la rinunzia contenga la previsione
dell'obbligo per il rinunziante di provvedere
alle sole ricostruzioni cui abbia dato causa col
fatto proprio."
911,"L'art. 820 del codice civile opera una netta
distinzione tra frutti naturali e frutti civili,
comprendendo tra i secondi:",Il corrispettivo delle locazioni.,I parti degli animali.,"I prodotti delle miniere, cave e torbiere.","Tutti i frutti che provengono direttamente
dalla cosa."
912,"L'art. 1579 del codice civile dispone che il
patto con cui si esclude o si limita la
responsabilità del locatore per i vizi della cosa
locata:","Non ha effetto, se il locatore li ha in mala
fede taciuti al conduttore oppure se i vizi
sono tali da rendere impossibile il godimento
della cosa.",È nullo in ogni caso.,"Non ha effetto limitatamente al caso in cui i
vizi siano tali da rendere impossibile il
godimento della cosa.","Non ha effetto limitatamente al caso in cui il
locatore li ha in mala fede taciuti."
913,"Indicare quale/i delle seguenti affermazioni
è/sono prevista/e dall'articolo 1247 del codice
civile relativa alla compensazione opposta da
terzi garanti: 1) il fideiussore può opporre in
compensazione il debito che il creditore ha
verso il debitore principale; 2) il terzo che ha
costituito un'ipoteca può opporre in
compensazione il debito che il creditore ha
verso il debitore principale; 3) il terzo che ha
costituito un pegno può opporre in
compensazione il debito che il creditore ha
verso il debitore principale; 4) Il debitore, se
ha accettato puramente e semplicemente la
cessione che il creditore ha fatta delle sue
ragioni a un terzo, non può opporre al
cessionario la compensazione che avrebbe
potuto opporre al cedente.","La n. 1, la n. 2 e la n. 3.","La n. 2, la n. 3 e la n. 4.","La n. 1, la n. 2 e la n. 4.",Tutte le quattro affermazioni.
914,"Quando il contratto, pur rispettando la legge,
costituisce il mezzo per eludere l'applicazione
di una norma imperativa, l'art. 1344 del
codice civile considera:",Illecita la causa del contratto.,Illecito il motivo del contratto.,Illecito l'oggetto del contratto.,Illecita la forma del contratto.
915,"Le energie naturali sono considerate dall'art.
814 del codice civile:",Beni mobili quando hanno valore economico.,"Beni mobili anche quando non hanno valore
economico.",In ogni caso beni immobili.,"Beni immobili, salvo che la legge non
disponga diversamente."
916,"A norma dell'art. 2946 del codice civile, i
diritti si estinguono sempre per prescrizione
ordinaria con il decorso di dieci anni?","No, sono fatti salvi i casi in cui la legge
dispone diversamente.",Sì.,"Sì, ad eccezione solo dei casi di prescrizione
abbreviata di cui all'art. 2947 del codice
civile.","Sì, ad eccezione solo dei casi di prescrizione
abbreviata di cui all'art. 2948 del codice
civile."
917,"Quando non è ammessa la trasformazione
delle fondazioni, a norma dell'art. 28 del
codice civile?","Quando i fatti che vi darebbero luogo sono
considerati nell'atto di fondazione come causa
di estinzione della persona giuridica e di
devoluzione dei beni a terze persone.",Quando lo scopo è esaurito.,"Quando il patrimonio è divenuto
insufficiente.","Quando lo scopo è divenuto impossibile o di
scarsa utilità."
918,"L'art. 1343 del codice civile statuisce che
quando la causa del contratto è contraria a
norme imperative, all'ordine pubblico o al
buon costume, essa è:",Illecita e il contratto è nullo.,Illecita e il contratto è annullabile.,Invalida e il contratto è inefficace.,"Invalida, ma il contratto può essere sanato."
919,"In base al disposto dell'art. 821 del codice
civile, indicare quale/i tra le seguenti
affermazioni risulta/no esatta/e: 1) I frutti
naturali appartengono al proprietario della
cosa che li produce, salvo che la loro
proprietà sia attribuita ad altri; 2) Chi fa
propri i frutti deve, nei limiti del loro valore,
rimborsare colui che abbia fatto spese per la
produzione e il raccolto; 3) I frutti civili si
acquistano anno per anno, in ragione della
durata del diritto:",La n. 1 e la n. 2.,La n. 1 e la n. 3.,La n. 2 e la n. 3.,Tutte le tre affermazioni.
920,"A norma dell'art. 1656 del codice civile,
l'appaltatore può dare in subappalto
l'esecuzione dell'opera o del servizio?","No, se non è stato autorizzato dal
committente.","Si, è sempre in facoltà dell'appaltatore dare in
subappalto l'esecuzione dell'opera o del
servizio.","L'appaltatore può dare in subappalto solo
l'esecuzione dell'opera.","L'appaltatore può dare in subappalto solo
l'esecuzione del servizio."
921,"In base all'art. 404 del codice civile, la
persona che, per effetto di una infermità
ovvero di una menomazione fisica o psichica,
si trova nella impossibilità, anche parziale o
temporanea, di provvedere ai propri interessi,
può essere assistita da un amministratore di
sostegno, nominato dal giudice tutelare del
luogo in cui questa ha la residenza o il
domicilio. Entro quanto tempo deve
provvedere il giudice tutelare?","Entro sessanta giorni dalla data di
presentazione della richiesta alla nomina
dell'amministratore di sostegno.","Entro novanta giorni dalla data di
presentazione della richiesta alla nomina
dell'amministratore di sostegno.","Entro centoventi giorni dalla data di
presentazione della richiesta alla nomina
dell'amministratore di sostegno.","Entro trenta giorni dalla data di presentazione
della richiesta alla nomina dell'amministratore
di sostegno."
922,"A norma dell'art. 1438 del codice civile, la
minaccia di far valere un diritto può essere
causa di annullamento del contratto?","Sì, ma solo quando è diretta a conseguire
vantaggi ingiusti.","No, mai.","Sì, ma solo nei casi tassativamente indicati
dal contratto.","No, la predetta minaccia è causa di nullità del
contratto."
923,"Il sequestro convenzionale, previsto dall'art.
1798 del codice civile, è il contratto:","Con il quale due o più persone affidano a un
terzo una cosa o una pluralità di cose, rispetto
alla quale sia nata tra esse controversia,
perché la custodisca e la restituisca a quella a
cui spetterà quando la controversia sarà
definita.","Con il quale una parte riceve dall'altra una
cosa mobile con l'obbligo di custodirla e di
restituirla in natura.","Con il quale una parte si obbliga a compiere
uno o più atti giuridici per conto dell'altra.","Con il quale colui che mette in relazione due
o più parti per la conclusione di un affare,
senza essere legato ad alcuna di esse da
rapporti di collaborazione, di dipendenza o di
rappresentanza."
924,"In materia di condominio negli edifici, l'art.
1117 del codice civile dispone che sono
oggetto di proprietà comune dei proprietari
delle singole unità immobiliari dell'edificio,
anche se aventi diritto a godimento periodico
e se non risulta il contrario dal titolo:","Tutte le parti dell'edificio necessarie all'uso
comune, come il suolo su cui sorge l'edificio,
le fondazioni, i muri maestri, i pilastri e le
travi portanti, i tetti e i lastrici solari, le scale,
i portoni di ingresso, i vestiboli, gli anditi, i
portici, i cortili e le facciate.","I locali per i servizi in comune, come la
portineria, esclusi l'alloggio del portiere, la
lavanderia, gli stenditoi e i sottotetti.","Le scale, i portoni di ingresso, i vestiboli, gli
anditi, i portici, i cortili e le facciate, ad
esclusione delle aree destinate a parcheggio.","I manufatti di qualunque genere destinati
all'uso comune, come gli ascensori, i pozzi, le
cisterne, gli impianti idrici e fognari, ad
esclusione dei sistemi centralizzati di
distribuzione e di trasmissione per il gas, per
l'energia elettrica, per il riscaldamento ed il
condizionamento dell'aria."
925,"In quale dei seguenti casi la risoluzione del
contratto per eccessiva onerosità, di cui
all'art. 1467 del codice civile, non può essere
domandata?","Quando la sopravvenuta onerosità rientra
nell'alea normale del contratto.","Solo quando si tratti di contratti aleatori per
volontà delle parti.","Solo quando si tratti di contratti aleatori per
loro natura.","Esclusivamente quando sia esclusa per
volontà delle parti."
926,"Quale specifica forma di contratto di mandato
è disciplinato dall'art. 1705 del codice civile?",Mandato senza rappresentanza.,Mandato con rappresentanza.,Spedizione.,Commissione.
927,"La remissione del debito accordata al debitore
principale libera, ai sensi dell'art. 1239 del
codice civile, anche i fidejussori?","Si, la remissione del debito accordata al
debitore principale libera anche i fidejussori.","No, l'estinzione dell'obbligazione principale
non comporta l'automatica estinzione delle
obbligazioni accessorie.","Solo se nella dichiarazione di remissione il
creditore non stabilisca diversamente.","No, salvo che non sia pattuito diversamente."
928,"Ai sensi dell'art. 1447 del codice civile, Il
contratto con cui una parte ha assunto
obbligazioni a condizioni inique, per la
necessità, nota alla controparte, di salvare sé
o altri dal pericolo attuale di un danno grave
alla persona, può essere rescisso?","Sì, sulla domanda della parte che si è
obbligata.","Sì, su domanda di ciascuna delle parti
contraenti.","Sì, su domanda di chiunque vi abbia
interesse,.","No, può essere risolto, ma non rescisso."
929,"A norma del disposto di cui all'art. 1229 del
codice civile, che efficacia ha il patto che
esclude preventivamente la responsabilità del
debitore per dolo o per colpa grave?",É sempre nullo.,É annullabile.,"É sempre nullo il patto che esclude
preventivamente la responsabilità del debitore
per dolo, mentre quello di esclusione della
responsabilità per colpa grave è annullabile.","É nullo, ma può essere sanato per effetto del
comportamento concludente delle parti."
930,"Dispone l'art. 1667 del codice civile che
l'appaltatore è tenuto alla garanzia per le
difformità e i vizi dell'opera e il committente
deve, a pena di decadenza, denunziare
all'appaltatore le difformità o i vizi, di norma:",Entro sessanta giorni dalla scoperta.,Entro trenta giorni dalla scoperta.,Entro novanta giorni dalla scoperta.,Entro quarantacinque giorni dalla scoperta.
931,"L'art. 1946 del codice civile dispone che se
più persone hanno prestato fidejussione per
un medesimo debitore e a garanzia di un
medesimo debito:","Ciascuna di esse è obbligata per l'intero
debito salvo che sia stato pattuito il beneficio
della divisione.","Ciascuna di esse è di norma obbligata solo
per un terzo del debito.","Ciascuna di esse è obbligata solo per la quota
del debito, a meno che gli altri fidejussori
divengano insolventi.","Ciascuna di esse è sempre obbligata per
l'intero debito; non è ammesso patto per il
beneficio della divisione."
932,"Ai sensi dell'art. 75 del codice civile, le
persone che, pur avendo uno stipite comune,
non discendono l'una dall'altra sono:",Parenti in linea collaterale.,Affini.,Parenti in linea retta.,Parenti o affini in linea collaterale.
933,"A norma dell'art. 1153 del codice civile, è
corretto affermare che colui al quale sono
alienati beni mobili da parte di chi non ne è
proprietario, ne acquista la proprietà mediante
il possesso?","Sì, purché sia in buona fede al momento della
consegna e sussista un titolo idoneo al
trasferimento della proprietà.","No, tale acquisto è previsto solo per il diritto
di usufrutto.","No, tale acquisto è previsto solo per il diritto
di uso.","No, tale acquisto è previsto solo per il pegno."
934,"A norma dell'art. 1185 del codice civile, il
debitore può ripetere integralmente ciò che ha
pagato anticipatamente nell'ignoranza
dell'esistenza del termine dell'obbligazione?","No, può però ripetere nei limiti della perdita
subita ciò di cui il creditore si è arricchito per
effetto del pagamento anticipato.","Si, ma solo nelle obbligazioni pecuniarie.","Si, ma solo nelle obbligazioni di specie.","No, può però ripetere ciò di cui il creditore si
è arricchito per effetto del pagamento
anticipato, nei limiti della metà della perdita
subita."
935,"In materia di adozione di persone maggiori di
età, l'art. 291 del codice civile dispone che
questa è permessa, di norma:","Alle persone che hanno compiuto gli anni
trentacinque e che superano almeno di
diciotto anni l'età di coloro che intendono
adottare.","Alle persone che hanno compiuto gli anni
venticinque e che superano almeno di dieci
anni l'età di coloro che intendono adottare.","Alle persone che hanno compiuto gli anni
trenta e che superano almeno di quindici anni
l'età di coloro che intendono adottare.","Alle persone che hanno compiuto gli anni
trentatré e che superano almeno di sedici anni
l'età di coloro che intendono adottare."
